synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
0,446,195435,195436,1,0,1,20,full_window_off,408,409,96608.859375,852.7636108398438,97461.625
1,394,171338,171339,1,0,1,7,full_window_off,301,302,251169.8125,953.049560546875,252122.875
2,262,123534,123535,1,0,1,39,full_window_off,341,342,186891.890625,467.0240478515625,187358.90625
3,185,84314,84316,2,0,2,63,full_window_off,220,222,177144.390625,1496.350341796875,178640.75
4,364,161223,161226,3,0,3,97,full_window_off,193,196,196572.78125,1371.2200927734375,197944.0
5,421,182275,182277,2,0,2,157,full_window_off,476,478,98240.4296875,1277.398681640625,99517.828125
6,332,152305,152306,1,0,1,45,full_window_off,395,396,113243.09375,829.6043701171875,114072.6875
7,149,66727,66729,2,0,2,26,full_window_off,230,232,98424.0625,1889.234130859375,100313.296875
8,441,192555,192556,1,0,1,95,full_window_off,196,197,134287.21875,964.8681640625,135252.078125
9,210,94120,94122,2,0,2,27,full_window_off,336,338,99396.125,1768.737060546875,101164.859375
10,159,69500,69501,1,0,1,92,full_window_off,189,190,152368.015625,1108.57763671875,153476.59375
11,145,65162,65164,2,0,2,187,full_window_off,176,178,106694.53125,1515.286865234375,108209.8203125
12,32,17138,17140,2,0,2,42,full_window_off,271,273,189763.875,1133.50439453125,190897.375
13,43,21384,21385,1,0,1,27,full_window_off,85,86,99396.125,331.6805419921875,99727.8046875
14,227,100811,100815,4,0,4,137,full_window_off,492,496,206999.34375,3850.017822265625,210849.359375
15,177,78528,78529,1,0,1,165,full_window_off,109,110,131062.0859375,525.6126708984375,131587.6875
16,355,157989,157990,1,0,1,92,full_window_off,388,389,152368.015625,498.3634033203125,152866.375
17,343,154358,154359,1,0,1,85,full_window_off,131,132,119276.3984375,1244.08056640625,120520.4765625
18,239,107717,107718,1,0,1,161,full_window_off,496,497,110320.265625,1241.690185546875,111561.953125
19,422,182495,182497,2,0,2,23,full_window_off,305,307,97300.296875,2134.23876953125,99434.5390625
20,47,23652,23653,1,0,1,107,full_window_off,508,509,130752.578125,1187.3509521484375,131939.921875
21,23,12820,12822,2,0,2,104,full_window_off,483,485,134540.359375,1423.8681640625,135964.21875
22,385,167200,167201,1,0,1,45,full_window_off,53,54,113243.09375,795.2373046875,114038.328125
23,420,182264,182265,1,0,1,176,full_window_off,296,297,113158.3671875,1049.9359130859375,114208.3046875
24,445,195290,195294,4,0,4,3,full_window_off,313,317,107898.984375,5017.0634765625,112916.046875
25,17,9452,9454,2,0,2,184,full_window_off,347,349,139774.984375,2168.021484375,141943.0
26,415,179401,179402,1,0,1,92,full_window_off,42,43,152368.015625,302.6783752441406,152670.6875
27,12,8194,8196,2,0,2,39,full_window_off,379,381,186891.890625,1759.142333984375,188651.03125
28,68,32186,32188,2,0,2,165,full_window_off,122,124,131062.0859375,1866.154541015625,132928.25
29,225,99720,99722,2,0,2,23,full_window_off,238,240,97300.296875,998.8515014648438,98299.15625
30,205,92194,92196,2,0,2,3,full_window_off,290,292,107898.984375,1195.4892578125,109094.46875
31,357,158387,158389,2,0,2,184,full_window_off,168,170,139774.984375,1617.75048828125,141392.734375
32,400,173620,173621,1,0,1,173,full_window_off,506,507,126703.546875,1261.376953125,127964.921875
33,169,73856,73857,1,0,1,165,full_window_off,289,290,131062.0859375,1024.3067626953125,132086.390625
34,26,15512,15514,2,0,2,26,full_window_off,343,345,98424.0625,860.7724609375,99284.828125
35,73,34444,34445,1,0,1,53,full_window_off,396,397,123521.921875,746.2363891601562,124268.15625
36,68,32186,32188,2,0,2,82,full_window_off,109,111,131100.796875,1866.154541015625,132966.953125
37,244,109955,109956,1,0,1,25,full_window_off,494,495,100198.6015625,1212.1568603515625,101410.7578125
38,34,17863,17864,1,0,1,187,full_window_off,405,406,106694.53125,1134.28662109375,107828.828125
39,389,169352,169353,1,0,1,165,full_window_off,96,97,131062.0859375,1215.343994140625,132277.4375
40,423,182851,182852,1,0,1,96,full_window_off,492,493,137073.90625,1134.658447265625,138208.5625
41,399,172869,172871,2,0,2,95,full_window_off,191,193,134287.21875,2090.947998046875,136378.15625
42,53,26496,26497,1,0,1,17,full_window_off,199,200,182165.46875,1016.0469360351562,183181.53125
43,368,161346,161349,3,0,3,82,full_window_off,245,248,131100.796875,1075.43505859375,132176.234375
44,111,51031,51033,2,0,2,95,full_window_off,326,328,134287.21875,1426.3414306640625,135713.5625
45,446,195435,195436,1,0,1,137,full_window_off,310,311,206999.34375,852.7636108398438,207852.09375
46,414,179397,179398,1,0,1,53,full_window_off,478,479,123521.921875,534.6426391601562,124056.5625
47,168,73040,73041,1,0,1,20,full_window_off,213,214,96608.859375,962.5044555664062,97571.359375
48,58,28243,28247,4,0,4,20,full_window_off,448,452,96608.859375,4883.81787109375,101492.6796875
49,361,160705,160707,2,0,2,24,full_window_off,428,430,103403.1640625,1703.614990234375,105106.78125
50,31,17034,17035,1,0,1,27,full_window_off,361,362,99396.125,936.9815063476562,100333.109375
51,138,62804,62805,1,0,1,137,full_window_off,447,448,206999.34375,242.44308471679688,207241.78125
52,30,16552,16553,1,0,1,3,full_window_off,481,482,107898.984375,516.0780639648438,108415.0625
53,236,106236,106237,1,0,1,82,full_window_off,237,238,131100.796875,514.8829345703125,131615.6875
54,197,89291,89294,3,0,3,107,full_window_off,295,298,130752.578125,1478.19873046875,132230.78125
55,74,35092,35094,2,0,2,97,full_window_off,341,343,196572.78125,1924.4246826171875,198497.203125
56,51,25097,25098,1,0,1,42,full_window_off,404,405,189763.875,979.2713623046875,190743.15625
57,281,129085,129086,1,0,1,21,full_window_off,20,21,95964.3046875,1197.5362548828125,97161.84375
58,264,123937,123940,3,0,3,66,full_window_off,490,493,125622.4609375,1873.144287109375,127495.6015625
59,237,106885,106887,2,0,2,184,full_window_off,109,111,139774.984375,912.057373046875,140687.046875
60,203,91077,91081,4,0,4,21,full_window_off,292,296,95964.3046875,5319.673828125,101283.9765625
61,85,37756,37758,2,0,2,82,full_window_off,175,177,131100.796875,1161.92236328125,132262.71875
62,84,37631,37632,1,0,1,17,full_window_off,262,263,182165.46875,922.2944946289062,183087.765625
63,431,185549,185550,1,0,1,23,full_window_off,207,208,97300.296875,978.33349609375,98278.6328125
64,102,46812,46813,1,0,1,157,full_window_off,212,213,98240.4296875,1095.3514404296875,99335.78125
65,443,193794,193795,1,0,1,25,full_window_off,41,42,100198.6015625,725.547119140625,100924.1484375
66,265,124045,124047,2,0,2,104,full_window_off,506,508,134540.359375,752.81103515625,135293.171875
67,396,172214,172215,1,0,1,173,full_window_off,324,325,126703.546875,826.3110961914062,127529.859375
68,163,70196,70198,2,0,2,53,full_window_off,68,70,123521.921875,1128.41845703125,124650.34375
69,196,89184,89185,1,0,1,42,full_window_off,18,19,189763.875,889.1491088867188,190653.03125
70,93,41807,41808,1,0,1,85,full_window_off,189,190,119276.3984375,1125.256591796875,120401.65625
71,452,199499,199500,1,0,1,66,full_window_off,490,491,125622.4609375,503.3564453125,126125.8125
72,300,137611,137612,1,0,1,7,full_window_off,104,105,251169.8125,1204.932861328125,252374.75
73,321,146823,146825,2,0,2,92,full_window_off,154,156,152368.015625,1709.2454833984375,154077.25
74,237,106885,106887,2,0,2,176,full_window_off,198,200,113158.3671875,912.057373046875,114070.421875
75,20,9941,9942,1,0,1,31,full_window_off,479,480,128249.078125,1225.170654296875,129474.25
